"code_video","viewcount","likecount","channelsubscribercount","channelvideocount","commentcount","dislikecount"
"2AedCVPjTR8",2509.5257731958762887,42.0000000000000000,777285.221649484536,43713.288659793814,65.0000000000000000,15.0000000000000000
"OmeB0t6YrtM",1912.3333333333333333,41.0000000000000000,149346.833333333333,28559.000000000000,36.0000000000000000,5.0000000000000000
"YIQT5wUlccQ",258.2929292929292929,11.6666666666666667,751289.725252525253,113072.303030303030,0E-20,0.93333333333333333333
"n2gTovm9_Yc",193.3333333333333333,11.0000000000000000,804382.000000000000,44436.333333333333,2.0000000000000000,0E-20
"qtoH0CxUzk0",568.7449494949494949,32.0303030303030303,145757.825757575758,28310.419191919192,6.1212121212121212,1.00000000000000000000
"9cgu5qhbKR8",1356.1507352941176471,35.0000000000000000,495808.191176470588,58353.573529411765,20.0000000000000000,6.0000000000000000
"fvyjGIMXrfQ",671.7441860465116279,35.5116279069767442,797336.069767441860,44367.046511627907,7.0000000000000000,1.00000000000000000000
"6pA72dIzGHs",1882.1887755102040816,17.0000000000000000,3025256.040816326531,40625.551020408163,7.9030612244897959,4.0000000000000000
"JWxjUrLFA_U",1704.4969135802469136,74.5524691358024691,778850.219135802469,43759.361111111111,129.1018518518518519,11.0000000000000000
"S9eeoy6OnUs",1078.2000000000000000,21.0000000000000000,778231.914814814815,43738.892592592593,38.0000000000000000,4.0000000000000000
"s_oVpP_G1U8",220.1639344262295082,7.3790983606557377,749980.364754098361,113021.239754098361,0E-20,0E-20
"rTyAOcO5-oA",13431.000000000000,371.1666666666666667,1347375.000000000000,5850.0000000000000000,261.0000000000000000,102.0000000000000000
"S5i4xWWDsvA",7162.5526315789473684,253.5657894736842105,796309.131578947368,44337.657894736842,228.2500000000000000,17.8421052631578947
"gt08l_FXn2E",716.0000000000000000,15.0000000000000000,804382.000000000000,44436.333333333333,3.0000000000000000,1.00000000000000000000
"NXHiuSXWc1s",15862.679513184584,147.2799188640973631,3033910.709939148073,40655.442190669371,76.4117647058823529,13.5415821501014199
"SGqkMT3V5P8",1313.6224719101123596,52.3056179775280899,143115.764044943820,28101.211235955056,17.0516853932584270,2.3011235955056180
"ytIvxuJH_Vg",3456.0849673202614379,83.0566448801742919,787595.193899782135,44034.324618736383,104.2440087145969499,22.0980392156862745
"bdwmvfBnbzo",10442.285714285714,126.9761904761904762,508340.785714285714,58560.309523809524,105.9166666666666667,18.5476190476190476
"U4N52EucqO4",31793.700000000000,188.7100000000000000,755104.950000000000,113181.420000000000,0E-20,22.4400000000000000
"QxCj1GATRp0",730.7861445783132530,29.7710843373493976,748328.123493975904,112933.445783132530,0E-20,2.0000000000000000
"o9pqJBvZwZs",1244.0000000000000000,25.5000000000000000,804382.000000000000,44436.333333333333,8.0000000000000000,3.0000000000000000
"rT3uKn7_P3c",2083.6015037593984962,58.1879699248120301,778217.454887218045,43738.526315789474,103.0000000000000000,11.0000000000000000
"TLuFWTVv31c",972.4378109452736318,17.6766169154228856,754197.696517412935,113156.599502487562,0E-20,0.99751243781094527363
"zPWU9lFthCQ",801.3953488372093023,13.0000000000000000,509159.395348837209,58583.558139534884,7.2093023255813953,14.9534883720930233
"00d4P_dCLhg",3077.5714285714285714,90.2857142857142857,3095582.571428571429,40812.285714285714,62.5714285714285714,60.1428571428571429
"BLtdKSuWOoM",2823.6213017751479290,59.5059171597633136,779050.908284023669,43765.763313609467,99.2011834319526627,13.6597633136094675
"O7u5uBXRy58",80520.718685831622,2643.3305954825462012,3525325.051334702259,31364.377823408624,1025.8685831622176591,124.5852156057494867
"5ALrWAhqpMA",3974.2000000000000000,149.0000000000000000,804376.800000000000,44436.200000000000,242.2000000000000000,15.0000000000000000
"4ph5wkdnnks",76031.791277258567,426.9252336448598131,778854.311526479751,43759.426791277259,293.3302180685358255,98.0373831775700935
"eN3nDX4kjWc",3623.0698151950718686,22.9548254620123203,3042504.176591375770,40679.663244353183,26.8501026694045175,8.9876796714579055
"LWSkp0IOQxc",1910.0049875311720698,81.0698254364089776,792259.658354114713,44230.862842892768,58.6633416458852868,7.0000000000000000
"7YQ_b-7NrVE",2693.0000000000000000,54.0000000000000000,804382.000000000000,44436.333333333333,32.0000000000000000,25.0000000000000000
"WCYIJANXnsg",3649.1987577639751553,116.7981366459627329,686785.571428571429,25438.000000000000,39.2298136645962733,32.6956521739130435
"6VIuPA9kBMI",3047.4204081632653061,26.9959183673469388,3032010.316326530612,40648.810204081633,2.4020408163265306,1.8591836734693878
"OAPTUMCU8jc",2047.4126506024096386,26.0000000000000000,496229.319277108434,58362.114457831325,41.7439759036144578,12.4909638554216867
"9jqPm603pS4",3154.6673913043478261,49.1239130434782609,753254.395652173913,113127.867391304348,0E-20,94.5652173913043478
"n0cAfriNoxU",588.0045454545454545,26.8818181818181818,143453.229545454545,28129.693181818182,14.0454545454545455,3.0000000000000000
"gYHwtsDTrhM",1367.6000000000000000,16.0000000000000000,3099084.600000000000,40820.000000000000,5.0000000000000000,0E-20
"49yqDf2-Kp0",95365.659405940594,2842.8376237623762376,3536628.419801980198,31424.716831683168,1466.4495049504950495,524.3663366336633663
"jC0N1eTNln4",68984.450505050505,603.6949494949494949,2558266.082828282828,139048.915151515152,1220.1474747474747475,169.3050505050505051
"aujuVHtJi74",459.2119815668202765,18.4377880184331797,143959.080645161290,28169.813364055300,11.9769585253456221,3.0000000000000000
"j3o5pciMsmM",1464.9076923076923077,29.0000000000000000,747719.661538461538,112899.687179487179,0E-20,9.0000000000000000
"RSAGhbKON9U",870.2688442211055276,38.3969849246231156,145640.515075376884,28303.482412060302,18.0452261306532663,12.7487437185929648
"18WjybA2fNc",26296.523809523810,227.0444444444444444,2584882.307936507937,139106.873015873016,867.1809523809523810,169.3936507936507937
"4Sj9rRY74Vs",6002.6677316293929712,78.3993610223642173,792997.517571884984,44259.099041533546,505.3162939297124601,112.3578274760383387
"AEF5_s-LVNo",26783.915354330709,731.6102362204724409,3532954.937007874016,31405.773622047244,312.3070866141732283,154.7559055118110236
"sTQC2onMhsQ",355.4294478527607362,7.7638036809815951,145956.046012269939,28321.331288343558,4.0000000000000000,3.0000000000000000
"bQ1k7R67f7E",813.0000000000000000,22.0000000000000000,804382.000000000000,44436.333333333333,90.0000000000000000,11.0000000000000000
"c5yhLfP0AJI",23511.500000000000,289.6666666666666667,2628767.000000000000,139174.166666666667,549.8333333333333333,152.6666666666666667
"x1lkyddwaUQ",923.5714285714285714,11.2857142857142857,758308.285714285714,113301.857142857143,0E-20,7.8571428571428571
"-CavyQtRypU",3741.6078431372549020,163.4749455337690632,780708.838779956427,43817.771241830065,256.4335511982570806,20.6644880174291939
"krrlYAErZHo",78599.268722466960,929.6740088105726872,2560631.158590308370,139052.881057268722,1627.5792951541850220,396.7378854625550661
"geXn8L26HjM",877.4221218961625282,41.6275395033860045,505784.620767494357,58517.320541760722,12.2302483069977427,0E-20
"0itaioG-CuM",383.0000000000000000,7.0000000000000000,149346.833333333333,28559.000000000000,1.00000000000000000000,1.00000000000000000000
"r1T1Trtstkw",5042.0000000000000000,62.0000000000000000,149346.833333333333,28559.000000000000,152.0000000000000000,26.0000000000000000
"28Sz9drwGW8",2945.7417355371900826,12.0516528925619835,749952.824380165289,113020.068181818182,0E-20,0E-20
"IkkIhj680Y8",18895.553816046967,432.5303326810176125,3046257.780821917808,40689.919765166341,231.2759295499021526,169.3150684931506849
"IAgf7VcOVW8",1296.0821917808219178,16.0000000000000000,145643.367123287671,28305.106849315068,19.7561643835616438,9.0000000000000000
"Xsue4Eo4dv0",210.0000000000000000,6.0000000000000000,149346.833333333333,28559.000000000000,1.00000000000000000000,0E-20
"Xz0g4lIasY8",1022.3094170403587444,45.8654708520179372,793757.869955156951,44280.358744394619,35.0000000000000000,8.0000000000000000
"mwtzAlH0boY",1502.3214285714285714,25.4404761904761905,504101.934523809524,58482.869047619048,26.0257936507936508,13.2936507936507937
"-xFxLvJIy_A",11870.265486725664,126.1681415929203540,675385.318584070796,25433.129793510324,91.7050147492625369,143.9439528023598820
"OQJpoq9su-k",1212.6610878661087866,38.8368200836820084,793631.150627615063,44277.163179916318,68.2050209205020921,4.0000000000000000
"CDoJRFADpqs",12749.176829268293,220.2317073170731707,3038445.766260162602,40668.815040650407,36.0203252032520325,68.2235772357723577
"xYhSbqSprhI",626.6260162601626016,22.3821138211382114,754974.804878048780,113177.105691056911,0E-20,0E-20
"AiHi9puWdJc",8889.5000000000000000,304.0000000000000000,804382.000000000000,44436.333333333333,166.0000000000000000,15.0000000000000000
"IhpIy8zcE20",5080.7121535181236674,71.4562899786780384,3053455.215351812367,40708.174840085288,35.3965884861407249,14.5607675906183369
"KRE9octAYwU",587.6000000000000000,18.0000000000000000,747727.528205128205,112900.097435897436,0E-20,34.0000000000000000
"Wke0AmL1pNM",727.5893333333333333,8.0000000000000000,785412.456000000000,43955.685333333333,3.0000000000000000,4.0000000000000000
"FX7k8Mno02U",4668.1118421052631579,59.8881578947368421,794506.375000000000,44298.105263157895,51.3552631578947368,17.2500000000000000
"uEiYA_F3z1M",571.9114832535885167,7.0000000000000000,751313.236842105263,113073.748803827751,0E-20,5.0000000000000000
"2CfM75m1mUY",426.3333333333333333,2.0000000000000000,149346.833333333333,28559.000000000000,10.0000000000000000,3.0000000000000000
"Kq6VOCkNwO8",383.0493562231759657,7.9592274678111588,749859.796137339056,113015.884120171674,0E-20,10.9034334763948498
"6siRGGRTVJQ",344.6470588235294118,12.0294117647058824,509497.323529411765,58594.647058823529,5.0000000000000000,7.6764705882352941
"gK_x6NC-atg",3346.3333333333333333,109.0000000000000000,513859.833333333333,58698.500000000000,33.0000000000000000,8.0000000000000000
"wbK_7YdnChs",826.5777777777777778,28.0000000000000000,748057.496296296296,112918.100000000000,0E-20,37.0000000000000000
"10Sh6B1wMN0",862.9873949579831933,12.6176470588235294,793635.529411764706,44277.487394957983,12.0000000000000000,3.0000000000000000
"WEgpSbw-KSU",6242.1666666666666667,81.0000000000000000,804382.000000000000,44436.333333333333,53.0000000000000000,7.0000000000000000
"53VJBPuvSZs",606.5255474452554745,10.8248175182481752,496878.727493917275,58373.591240875912,44.2895377128953771,21.1678832116788321
"tpzLcvd0Aro",6708.6666666666666667,315.0000000000000000,804382.000000000000,44436.333333333333,330.0000000000000000,47.0000000000000000
"uUQcp7uku10",3714.7307692307692308,83.0565610859728507,2552169.680995475113,139038.049773755656,127.1199095022624434,62.8325791855203620
"0TtzG_1J6n8",2056.0106382978723404,89.5851063829787234,507872.063829787234,58548.542553191489,33.2765957446808511,5.6276595744680851
"z6FsosadvJo",6082.3333333333333333,47.0000000000000000,149346.833333333333,28559.000000000000,50.0000000000000000,7.0000000000000000
"T-ePXAcrVw0",2520.0000000000000000,35.0000000000000000,758735.166666666667,113316.500000000000,0E-20,3.0000000000000000
"sU20YlySYdQ",8075.1222826086956522,239.1195652173913043,3029259.173913043478,40639.597826086957,137.1331521739130435,29.0760869565217391
"rqoukIPTc_8",223.1962025316455696,9.9535864978902954,143941.926160337553,28171.075949367089,3.9514767932489451,0E-20
"SoWdkZX8kqQ",5324.6666666666666667,251.0000000000000000,804382.000000000000,44436.333333333333,77.0000000000000000,5.0000000000000000
"6KFFEFKnOVA",4696.6666666666666667,57.6666666666666667,513859.833333333333,58698.500000000000,23.0000000000000000,21.0000000000000000
"AeeZxGPvsmI",6770.8333333333333333,256.3333333333333333,149346.833333333333,28559.000000000000,133.0000000000000000,9.8333333333333333
"Nm9J3Mctjao",3894.5825471698113208,271.3419811320754717,786147.419811320755,43978.816037735849,102.0094339622641509,4.0000000000000000
"gdquIsiG0Eo",732.0607375271149675,22.2321041214750542,789535.483731019523,44117.156182212581,5.8633405639913232,5.0000000000000000
"m4X7z7u1ctY",657.2242424242424242,20.0000000000000000,748335.309090909091,112933.830303030303,0E-20,1.00000000000000000000
"Q99thhuwBOg",273.6434977578475336,11.1816143497757848,143939.331838565022,28168.930493273543,3.7578475336322870,0E-20
"brWcrLxD1kY",574.1475903614457831,15.3975903614457831,748328.123493975904,112933.445783132530,0E-20,1.00000000000000000000
"d3cL2cvx_DA",1708.0000000000000000,37.0000000000000000,513859.833333333333,58698.500000000000,26.0000000000000000,5.0000000000000000
"3SggH1q6w28",69512.519230769231,278.8269230769230769,143146.576923076923,28104.370192307692,439.8100961538461538,137.0000000000000000
"QafROp2S_Is",1032.7190332326283988,15.3685800604229607,141125.870090634441,27953.712990936556,4.0000000000000000,0E-20
"J_3eMTEpiPI",9090.8935742971887550,242.4317269076305221,145277.610441767068,28274.369477911647,184.6485943775100402,13.3835341365461847
"Igh9wdN3SDs",1301.1871921182266010,38.8177339901477833,781514.778325123153,43840.706896551724,8.2980295566502463,13.3866995073891626
"RlTa-sNxFEM",209.0588235294117647,2.5882352941176471,756612.294117647059,113235.470588235294,0E-20,0.52941176470588235294
"s2VUQmtevso",259.6258503401360544,4.0000000000000000,751330.632653061224,113074.505668934240,0E-20,18.0000000000000000
"y4q6njC8_0k",12527.792817679558,558.2430939226519337,792580.411602209945,44244.386740331492,316.6187845303867403,22.3701657458563536
"FmVOdJ7M-uk",1512.1709741550695825,31.2365805168986083,505188.355864811133,58502.834990059642,24.2425447316103380,5.8568588469184891
"7CY9nddG30s",313.5208333333333333,28.1944444444444444,143667.289351851852,28147.490740740741,1.00000000000000000000,2.0000000000000000
"wuKFdNhSBlE",170.1494565217391304,5.5815217391304348,754064.116847826087,113152.173913043478,0E-20,7.0000000000000000
"nUEfn0Pk47Q",20339.734939759036,1527.0200803212851406,3540585.995983935743,31443.309236947791,1174.3012048192771084,343.8232931726907631
"DDrFm9okJZg",439.3112244897959184,28.0000000000000000,747723.581632653061,112899.897959183673,0E-20,8.0000000000000000
"SM_-Or-QxWc",68468.130859375000,434.7578125000000000,2571479.947265625000,139076.601562500000,1100.5175781250000000,423.9765625000000000
"Ey3LTcgV2ys",160.8729411764705882,4.0000000000000000,751748.298823529412,113084.727058823529,0E-20,3.0000000000000000
"__qU92o8iWQ",810.0578703703703704,18.8379629629629630,787122.083333333333,44013.967592592593,25.0000000000000000,1.00000000000000000000
"e3QhbEbR00s",2296.6864988558352403,64.1807780320366133,783181.624713958810,43888.933638443936,102.1716247139588101,9.9610983981693364
"oF5v3hkgD9M",541.3308823529411765,11.0000000000000000,495805.922794117647,58353.533088235294,5.0000000000000000,4.0000000000000000
"s1SLOApHJ5A",650.9513742071881607,12.9830866807610994,750560.029598308668,113046.475687103594,0E-20,0E-20
"hcYmyHCdONU",5360.0726817042606516,243.2781954887218045,792292.192982456140,44232.315789473684,117.8847117794486216,19.6892230576441103
"EyLPrKQWtOc",8836.3455657492354740,131.3822629969418960,3063430.547400611621,40737.177370030581,131.3975535168195719,15.6177370030581040
"o2HS35atOlo",349.4301470588235294,15.0000000000000000,748058.246323529412,112918.169117647059,0E-20,2.0000000000000000
"Q4L0Fe6ZiX8",2390.7621951219512195,33.6707317073170732,506344.740853658537,58528.978658536585,37.0884146341463415,7.8445121951219512
"VQ_LWSy7nHw",8989.5000000000000000,90.0000000000000000,513859.833333333333,58698.500000000000,44.8333333333333333,14.0000000000000000
"MBOMnlwgjJ0",3498.0000000000000000,207.0000000000000000,804382.000000000000,44436.333333333333,351.0000000000000000,40.0000000000000000
"jlkBGw7gQDM",3590.9274809160305344,34.0000000000000000,778188.866412213740,43737.877862595420,14.0000000000000000,10.0000000000000000
"1RFccshkPgc",1820.9610655737704918,36.3995901639344262,749357.338114754098,112990.577868852459,0E-20,15.5327868852459016
"zvf4g0NrVoQ",966.3704819277108434,27.0000000000000000,496229.319277108434,58362.114457831325,2.0000000000000000,1.00000000000000000000
"3NX5hE8arls",3972.5533769063180828,48.8409586056644880,142441.361655773420,28058.230936819172,68.1590413943355120,44.4008714596949891
"GDPcgEVxH6E",389.4466666666666667,24.9366666666666667,146033.050000000000,28323.983333333333,11.3200000000000000,1.9800000000000000
"ed_m-XwWekM",997.1313868613138686,18.6909975669099757,783926.953771289538,43911.216545012165,96.1946472019464720,65.7785888077858881
"o-Yepud9YKw",470.5389408099688474,34.8224299065420561,145967.031152647975,28321.834890965732,3.9813084112149533,0.92834890965732087227
"TLcCLwrw55s",5092.2892307692307692,209.6892307692307692,792902.609230769231,44255.990769230769,83.5692307692307692,3.0000000000000000
"BMPxI_2PqE8",2298.0000000000000000,88.0000000000000000,804382.000000000000,44436.333333333333,46.0000000000000000,7.0000000000000000
"kcXrcjDYmgw",1444.7100000000000000,35.0000000000000000,785390.240000000000,43955.210000000000,27.4900000000000000,3.0000000000000000
"7qReFp0dhR8",524.9948453608247423,15.0000000000000000,145620.780927835052,28302.355670103093,20.0000000000000000,16.0000000000000000
"xpOpm4YSouM",376.1358574610244989,11.9510022271714922,750356.224944320713,113038.906458797327,0E-20,20.3051224944320713
"0WDZoRskNzo",320.1082949308755760,2.2096774193548387,143426.988479262673,28127.502304147465,25.0622119815668203,14.3847926267281106
"8Uz6A2Grins",1325.0864197530864198,46.2057613168724280,793608.127572016461,44276.625514403292,35.2181069958847737,13.3004115226337449
"sQRU_Lh3ZCg",346.0829383886255924,15.0000000000000000,145560.409952606635,28297.781990521327,5.4597156398104265,1.00000000000000000000
"VQ-BT_F3aOQ",608.5885167464114833,4.0000000000000000,143151.559808612440,28104.782296650718,5.4401913875598086,1.00000000000000000000
"X-nIVACjMgg",4103.3862433862433862,206.1851851851851852,777668.566137566138,43723.830687830688,181.0000000000000000,13.3386243386243386
"D7vR_Ajpc2M",463.0274314214463840,7.3765586034912718,754200.588528678304,113156.673316708229,0E-20,1.8678304239401496
"jDxfpkNkqEY",2030.6847290640394089,98.4408866995073892,783045.418719211823,43885.906403940887,56.6108374384236453,13.0000000000000000
"s5Pn4iOItSQ",11680.038793103448,379.4504310344827586,785489.665948275862,43959.153017241379,165.1228448275862069,13.2456896551724138
"kvrl26M8vTU",3567.7500000000000000,379.5000000000000000,3535861.916666666667,31417.500000000000,0E-20,67.4166666666666667
"EcMcIKIF_nw",11090.620947630923,73.8453865336658354,784173.236907730673,43918.735660847880,66.6832917705735661,18.6857855361596010
"ETYLqu5KmQg",114967.840659340659,1872.7994505494505495,3520413.571428571429,31338.793956043956,2028.9395604395604396,780.4368131868131868
"CokyXEWsdsc",2198.0000000000000000,81.0000000000000000,804382.000000000000,44436.333333333333,44.0000000000000000,6.0000000000000000
"lQB3ZKi4ceg",2834.7526881720430108,213.7096774193548387,795359.774193548387,44319.774193548387,247.6236559139784946,34.6129032258064516
"m5MhW_SLQAw",1198.9235807860262009,20.8362445414847162,143819.141921397380,28160.534934497817,16.0000000000000000,8.0000000000000000
"pJhQ9lLVbQ4",5142.8333333333333333,149.0000000000000000,1347375.000000000000,5850.0000000000000000,96.0000000000000000,52.0000000000000000
"QFV3zEFIs_k",1408.7150259067357513,12.3005181347150259,3029713.603626943005,40641.308290155440,2.4093264248704663,1.00000000000000000000
"wdZExczjTWU",3278.8421052631578947,102.3636363636363636,145476.779904306220,28292.133971291866,57.2990430622009569,5.3732057416267943
"ECKOq1auid0",356.0559284116331096,7.9597315436241611,754051.841163310962,113151.689038031320,0E-20,1.9060402684563758
"6xe64i_4GhM",284037.383211678832,1192.3759124087591241,3027022.759124087591,40631.554744525547,1782.9087591240875912,1366.7226277372262774
"q0J7FW5GkFM",4016.7659574468085106,33.0000000000000000,3070124.042553191489,40756.585106382979,16.3829787234042553,2.2872340425531915
"sR32dE-tRjs",478.6945054945054945,7.9868131868131868,750836.048351648352,113057.327472527473,0E-20,0E-20
"XPlOgYEQArI",15270.750000000000,263.0000000000000000,804374.000000000000,44436.250000000000,602.0000000000000000,196.5000000000000000
"kXxBjfzqLRk",281.7301980198019802,19.0000000000000000,142540.029702970297,28066.747524752475,0E-20,2.0000000000000000
"J-wGrCNlfrE",611.4837905236907731,27.3665835411471322,143397.119700748130,28125.638403990025,10.9077306733167082,6.0000000000000000
"FFFldBOpuNk",7551.6666666666666667,260.0000000000000000,149346.833333333333,28559.000000000000,54.5000000000000000,2.0000000000000000
"Ei8glLcqFIE",186437.000000000000,5459.4847250509164969,3522638.682281059063,32269.146639511202,1273.7800407331975560,277.6843177189409369
"XJCLWxRPg_Y",8221.9285714285714286,267.0075187969924812,778197.349624060150,43737.875939849624,336.8345864661654135,32.3157894736842105
"NcVoAROqlEc",1346.9469696969696970,43.7828282828282828,792277.510101010101,44231.863636363636,31.0000000000000000,4.0000000000000000
"wiZwTDwOKZU",20604.913978494624,376.6236559139784946,795359.774193548387,44319.774193548387,123.1827956989247312,16.2688172043010753
"WlA9aEcjvjo",330.6530612244897959,10.0000000000000000,140358.525510204082,27904.760204081633,4.0000000000000000,0E-20
"NnedtudK848",957.6247422680412371,40.6474226804123711,142719.410309278351,28075.892783505155,8.4412371134020619,2.7092783505154639
"2ajgr4XWKdM",375.1072319201995012,12.2094763092269327,754199.109725685786,113156.618453865337,0E-20,4.9950124688279302
"fAbblW0rtRA",522.4511873350923483,15.0000000000000000,784296.071240105541,43923.255936675462,7.0000000000000000,4.0000000000000000
"H7KXMVlQhtI",1035.8333333333333333,12.0000000000000000,758735.166666666667,113316.500000000000,0E-20,2.0000000000000000
"LXXadWCrXaU",5805.8989898989898990,19.6868686868686869,3032217.989898989899,40649.517171717172,72.6909090909090909,23.4262626262626263
"1Q3xzXKh9mw",59470.062880324544,587.9939148073022312,142761.825557809331,28078.186612576065,148.9979716024340771,19.2718052738336714
"ViEi4KK429w",2584.4599542334096110,44.2608695652173913,791509.427917620137,44199.741418764302,2.9199084668192220,2.0000000000000000
"GTAtgGVscPg",3313.2594339622641509,8.0000000000000000,751272.033018867925,113072.660377358491,0E-20,4.9976415094339623
"x5qknQtO3HY",288065.311178247734,4561.4682779456193353,3519859.876132930514,31336.015105740181,1909.8459214501510574,477.0755287009063444
"ZW86uodoqew",4020.5000000000000000,202.0000000000000000,804382.000000000000,44436.333333333333,288.5000000000000000,12.0000000000000000
"bb8ZjoBrKu0",4064.1666666666666667,34.0000000000000000,149346.833333333333,28559.000000000000,39.0000000000000000,32.0000000000000000
"WwwdAy_z6tA",812.1071428571428571,22.3949579831932773,504700.644957983193,58494.235294117647,4.0000000000000000,2.7415966386554622
"fEGDzPaJwZA",5775.2512820512820513,170.3589743589743590,785027.492307692308,43944.530769230769,126.9051282051282051,25.0000000000000000
"1GXlM3iRodc",5652.7823960880195599,220.9731051344743276,791993.244498777506,44220.669926650367,93.9070904645476773,5.0000000000000000
"Jq5Y9plZM60",5900.3333333333333333,74.0000000000000000,804382.000000000000,44436.333333333333,130.0000000000000000,23.0000000000000000
"BrIa4M0OWyM",287.9520547945205479,7.8789954337899543,143445.851598173516,28129.061643835616,6.1963470319634703,2.0000000000000000
"lG-B8a6Qx4w",637.7331887201735358,24.3514099783080260,143969.240780911063,28172.470715835141,6.4425162689804772,1.6334056399132321
"SzJGhoukIrM",1627.5083532219570406,17.8782816229116945,753953.854415274463,113148.362768496420,0E-20,2.0000000000000000
"UF6BGsoG1dY",681.2269807280513919,39.9443254817987152,145409.117773019272,28285.421841541756,10.4025695931477516,1.9143468950749465
"I8eTvL9C-9U",9479.7191780821917808,120.2705479452054795,506542.746575342466,58531.184931506849,208.4486301369863014,17.9691780821917808
"hnmEK_g3koA",243.5907692307692308,11.6461538461538462,145955.015384615385,28321.316923076923,1.00000000000000000000,1.00000000000000000000
"9w8L2OKCpuY",1983.3606060606060606,82.0000000000000000,748329.824242424242,112933.533333333333,0E-20,5.0000000000000000
"8ln5ocEByiQ",2732.3760683760683761,72.5726495726495726,755005.299145299145,113178.128205128205,0E-20,4.2307692307692308
"scXEB2gKu4M",1750.4562500000000000,105.6531250000000000,792863.181250000000,44254.784375000000,22.9000000000000000,9.5468750000000000
"imRvZssnwGQ",6518.7423312883435583,108.2903885480572597,3040658.235173824131,40674.597137014315,12.1820040899795501,7.0000000000000000
"WycXVitvmKQ",1717.5059665871121718,59.7899761336515513,145530.229116945107,28295.482100238663,33.9164677804295943,3.8663484486873508
"gRppWsDANe8",303.7035490605427975,4.9707724425887265,749495.231732776618,112997.935281837161,0E-20,0E-20
"gJ0XWZuM13g",22332.647921760391,190.7555012224938875,2537107.080684596577,139007.828850855746,730.0342298288508557,365.0244498777506112
"LCwRvXi9U7g",6173.6372950819672131,194.1086065573770492,142494.971311475410,28061.635245901639,59.3770491803278689,3.0881147540983607
"NtTiZc4W4Sk",410.7399267399267399,18.0000000000000000,748062.084249084249,112918.384615384615,0E-20,13.0000000000000000
"S5CN9gRG6TQ",38940.498746867168,879.9824561403508772,792286.802005012531,44232.047619047619,640.2681704260651629,97.9373433583959900
"oYksrD7IhjI",1070.6228287841191067,28.4292803970223325,792255.766749379653,44230.689826302730,13.8486352357320099,3.7940446650124069
"E4JpJC-j7Pw",10427.0000000000000000,353.0000000000000000,804382.000000000000,44436.333333333333,430.0000000000000000,92.0000000000000000
"33gfxcsHKrY",84733.686991869919,2026.6910569105691057,3526953.463414634146,31372.410569105691,957.9369918699186992,156.8333333333333333
"hbwuCdLWiJ4",4143.0000000000000000,74.0000000000000000,804382.000000000000,44436.333333333333,96.0000000000000000,28.0000000000000000
"BZQgJpgyz78",2759.3273542600896861,66.9439461883408072,786451.993273542601,43990.399103139013,75.9955156950672646,26.7040358744394619
"-uze-Rsj5jM",1126.8755760368663594,80.1589861751152074,788353.838709677419,44065.177419354839,28.9654377880184332,2.0000000000000000
"U7gr6pfGfrI",70408.824218750000,654.8378906250000000,2575737.625000000000,138697.638671875000,803.4218750000000000,155.1953125000000000
"TSIYVoqjW50",538.4306418219461698,11.3250517598343685,751392.238095238095,113075.898550724638,0E-20,1.00000000000000000000
"SpDdm4q4qJM",5425.2159090909090909,224.6590909090909091,795972.693181818182,44330.318181818182,185.0909090909090909,10.2272727272727273
"UlvEw0M30qs",232.0000000000000000,4.4285714285714286,758308.285714285714,113301.857142857143,0E-20,2.7142857142857143
"0_MtUIIOJlQ",144423.500000000000,4690.1666666666666667,3557189.000000000000,31501.000000000000,5443.0000000000000000,427.3333333333333333
"i62gVSr9xXE",215.6337448559670782,3.8827160493827160,749979.592592592593,113021.141975308642,0E-20,0E-20
"Twi2wLRDXd8",621.1540785498489426,6.6525679758308157,496234.235649546828,58362.238670694864,2.0000000000000000,1.00000000000000000000
"AE2Xi1ONfF8",1200.8690176322418136,8.8816120906801008,142622.322418136020,28071.418136020151,8.9596977329974811,3.9697732997481108
"9tT98T6PeUM",483.0658682634730539,22.8303393213572854,143830.680638722555,28163.269461077844,4.7365269461077844,0E-20
"m195-JQq1hA",547.8241758241758242,45.0000000000000000,140828.604395604396,27931.842490842491,29.0000000000000000,1.00000000000000000000
"LYWW9MngQEg",1321.3316062176165803,14.0000000000000000,143138.064766839378,28105.432642487047,13.0000000000000000,3.0000000000000000
"r9BP8nzc8Ns",1808.8338368580060423,94.0151057401812689,141125.870090634441,27953.712990936556,46.5679758308157100,4.0000000000000000
"IOwciTpdGNM",219.6646525679758308,5.0000000000000000,496232.362537764350,58362.184290030211,4.0000000000000000,10.0000000000000000
"OGz7JVcumrQ",975.5714285714285714,19.2597402597402597,508416.844155844156,58562.051948051948,7.3636363636363636,1.9870129870129870
"6n-rzVZkjLA",3771.1688311688311688,136.5480519480519481,792380.776623376623,44236.238961038961,127.8129870129870130,19.0000000000000000
"7GZSHyiLnmQ",16725.229213483146,90.7932584269662921,499972.498876404494,58419.038202247191,138.8292134831460674,57.1505617977528090
"zFey9D2i7b8",4299.2513368983957219,242.3262032085561497,792486.371657754011,44240.588235294118,106.1764705882352941,11.8903743315508021
"LKO6AdGD0vY",2017.8333333333333333,100.0000000000000000,804382.000000000000,44436.333333333333,51.0000000000000000,5.0000000000000000
"uNRW0ka2Aaw",208.5537974683544304,6.0000000000000000,141104.335443037975,27952.544303797468,5.0000000000000000,1.00000000000000000000
