"code_video","likecount","viewcount","channelsubscribercount","channelvideocount","commentcount","dislikecount"
"6emRITD5QiQ",196.6967592592592593,22128.986111111111,2581624.365740740741,139099.851851851852,183.4884259259259259,73.1481481481481481
"yJ7ESzyahvg",88.5384615384615385,3430.6923076923076923,3079266.076923076923,40777.730769230769,74.9230769230769231,12.0000000000000000
"kL_VNnxMZCE",270.0446927374301676,5280.8296089385474860,779227.393854748603,43771.396648044693,251.7513966480446927,9.8072625698324022
"CNT2ZMfPUF4",407.7973568281938326,28417.925110132159,143104.352422907489,28101.618942731278,290.2158590308370044,54.5462555066079295
"UFyVnbYhj3I",13.0000000000000000,950.2407407407407407,753362.372685185185,113130.800925925926,0E-20,39.3194444444444444
"bmKTTDbg0GI",37.3177189409368635,3467.6680244399185336,3037467.234215885947,40666.234215885947,68.1995926680244399,22.1038696537678208
"ldQU7Ja4CGQ",21.7202216066481994,844.7562326869806094,145853.135734072022,28316.168975069252,16.1218836565096953,3.8975069252077562
"YfKxrYOBy7k",12.0000000000000000,521.5000000000000000,149346.833333333333,28559.000000000000,6.0000000000000000,5.0000000000000000
"0OLw113i1Yk",2797.0256410256410256,121196.747252747253,3518949.717948717949,31331.783882783883,1157.6410256410256410,125.9706959706959707
"O9mnhW3ksMg",69.9590909090909091,5638.4727272727272727,781844.775000000000,43850.415909090909,66.0136363636363636,14.0000000000000000
"_zcTTDVsgxg",242.2249488752556237,114510.926380368098,497854.515337423313,58388.527607361963,22.7280163599182004,9.2678936605316973
"j4tmwvL1gPY",113.5109343936381710,2882.1133200795228628,1348130.813121272366,5806.1848906560636183,82.3956262425447316,81.9721669980119284
"r7edrgWizz0",97.4462474645030426,27019.004056795132,749600.586206896552,113002.876267748479,0E-20,16.3529411764705882
"TRFijYzmytI",306.1666666666666667,59113.333333333333,2628767.000000000000,139174.166666666667,814.3333333333333333,113.0000000000000000
"5McFLRd40ak",4.0000000000000000,139.7233560090702948,144086.517006802721,28181.247165532880,6.9886621315192744,1.00000000000000000000
"MWY_b-vpo4E",17.3691860465116279,704.5813953488372093,506266.976744186047,58527.886627906977,18.1133720930232558,13.3720930232558140
"sk3lWvx5ELU",19.8754578754578755,765.9597069597069597,495802.289377289377,58353.443223443223,12.5750915750915751,8.0000000000000000
"hXd5Eg4Kc_o",220.3402061855670103,10770.474226804124,777280.737113402062,43713.123711340206,200.3762886597938144,54.0000000000000000
"2tzWevZ-jd0",151.7743055555555556,3800.9618055555555556,146073.722222222222,28324.663194444444,81.0902777777777778,12.5937500000000000
"6FjiuQUfgr8",388.3333333333333333,69754.166666666667,3099098.166666666667,40820.000000000000,503.0000000000000000,143.6666666666666667
"4W_C3h01edM",14.8520408163265306,1192.4668367346938776,792296.655612244898,44232.334183673469,83.4974489795918367,32.5178571428571429
"_mbYhaT_8mI",7.0000000000000000,182.5037313432835821,140818.302238805970,27931.022388059701,0E-20,0E-20
"HhaNfUa4Jr8",131.1391129032258065,5365.4213709677419355,677626.375000000000,25435.044354838710,17.3004032258064516,9.4274193548387097
"htgI6cnuM9Q",36.3436532507739938,3626.4365325077399381,792885.470588235294,44255.349845201238,56.5356037151702786,15.0000000000000000
"eQ-MBYGLnbs",61.5060975609756098,2525.5833333333333333,3040257.467479674797,40673.479674796748,43.3760162601626016,15.2703252032520325
"YcnhIkpK0AU",74.5636363636363636,3092.1931818181818182,787112.336363636364,44013.634090909091,204.0977272727272727,4.6204545454545455
"iYs6PqUPcvA",1325.1666666666666667,106418.166666666667,2628767.000000000000,139174.166666666667,1112.5000000000000000,168.0000000000000000
"09rwzzhRl50",22.9513108614232210,610.2059925093632959,778220.891385767790,43738.535580524345,8.0000000000000000,2.0000000000000000
"-aSY74-lm_g",101.9354838709677419,15518.179723502304,142949.822580645161,28091.297235023041,103.9239631336405530,23.5414746543778802
"ktM_tOdItEE",2449.7434402332361516,98602.594752186589,3539518.976676384840,31439.309037900875,1198.7055393586005831,192.9912536443148688
"S12UK6g0qtY",80.6124031007751938,9659.8294573643410853,794825.162790697674,44305.720930232558,134.7519379844961240,30.2015503875968992
"s8yGrC3tOtI",27.0000000000000000,3394.2000000000000000,140820.974074074074,27931.329629629630,35.0000000000000000,16.1444444444444444
"bom-CFu65dA",36.6666666666666667,405.1666666666666667,149346.833333333333,28559.000000000000,25.0000000000000000,2.0000000000000000
"Z-iqIhxJOis",95.5143487858719647,2673.4150110375275938,786449.434878587196,43990.501103752759,71.7571743929359823,37.0000000000000000
"1ffx8qaV1S8",3.0000000000000000,221.0441176470588235,140829.691176470588,27931.805147058824,3.0000000000000000,0E-20
"BioACawCQpk",26.8511749347258486,1272.9242819843342037,792390.297650130548,44236.668407310705,14.0000000000000000,3.0000000000000000
"VD8x5sFIl1I",169.0000000000000000,2854.0000000000000000,804382.000000000000,44436.333333333333,73.0000000000000000,15.0000000000000000
"8AGlRV94apo",186.7158119658119658,23397.730769230769,3060305.066239316239,40728.098290598291,405.0405982905982906,37.7200854700854701
"09CNv8ar5I4",73.5942622950819672,8275.4323770491803279,498677.413934426230,58401.311475409836,42.9057377049180328,4.3606557377049180
"nf6-JoUQ2Zo",36.5685131195335277,9530.7930029154518950,506260.084548104956,58527.749271137026,58.1690962099125364,4.5714285714285714
"4kjpGHMDats",42.7619047619047619,5141.4523809523809524,797377.714285714286,44367.952380952381,147.9285714285714286,14.0000000000000000
"YfOlo5NZK3c",26.8257080610021786,784.9346405228758170,142679.625272331155,28074.141612200436,15.9128540305010893,5.0000000000000000
"R1TCrs8GZDk",361.0213675213675214,29950.696581196581,782898.572649572650,43880.021367521368,281.5320512820512821,45.3717948717948718
"1JzY7C_JjT8",348.0386363636363636,10671.050000000000,784319.547727272727,43922.331818181818,122.7090909090909091,6.9590909090909091
"9DqCsF-KwoI",6.0000000000000000,612.5402843601895735,143981.542654028436,28170.710900473934,29.0000000000000000,16.0000000000000000
"kfTJoxxzkyA",146.0700934579439252,6471.9252336448598131,2581823.705607476636,139100.352803738318,192.3224299065420561,98.7313084112149533
"soK6zdxQDhk",26.1805054151624549,1372.4512635379061372,506617.512635379061,58531.884476534296,46.9747292418772563,28.3357400722021661
"zco_bCHX3N0",7.0000000000000000,1375.7061503416856492,142683.986332574032,28074.986332574032,29.8086560364464692,4.9703872437357631
"GTsa57BFB5Y",17.4375000000000000,384.5000000000000000,756077.250000000000,113222.812500000000,0E-20,15.1875000000000000
"qa-njB6AKuY",71.1155555555555556,3162.9866666666666667,506886.951111111111,58534.533333333333,108.2044444444444444,32.4933333333333333
"rje8lnrxaxs",13.0000000000000000,554.0000000000000000,149346.833333333333,28559.000000000000,21.0000000000000000,6.0000000000000000
"73bmtBgyEM8",18.0694864048338369,2297.0362537764350453,754399.734138972810,113161.924471299094,0E-20,4.9335347432024169
"FjUO16Q6gh4",429.8474114441416894,9161.1226158038147139,779355.640326975477,43775.959128065395,173.6185286103542234,27.6621253405994550
"HxFOj9l9MrQ",17.0000000000000000,796.8666666666666667,754655.016666666667,113166.562500000000,0E-20,1.00000000000000000000
"QufFHp24VXU",578.6666666666666667,65778.267217630854,2535386.754820936639,139004.024793388430,544.8512396694214876,150.9283746556473829
"ZgtnUZNfD4c",66.0000000000000000,1561.4552238805970149,778215.253731343284,43738.421641791045,25.0000000000000000,4.0000000000000000
"uZZbShATleE",464.0000000000000000,30381.333333333333,1347375.000000000000,5850.0000000000000000,359.0000000000000000,193.0000000000000000
"6URlWSERGaQ",42.0000000000000000,778.5000000000000000,149346.833333333333,28559.000000000000,9.0000000000000000,0E-20
"8l7xwFE2oNQ",3.0000000000000000,235.8768656716417910,748052.115671641791,112917.813432835821,0E-20,15.0000000000000000
"ZuWZNlvRNa8",40.3250000000000000,4851.5187500000000000,792883.118750000000,44255.306250000000,144.8687500000000000,13.7406250000000000
"hRLX7q_eOOw",8.8051282051282051,604.2923076923076923,145767.469230769231,28311.043589743590,4.0871794871794872,3.3461538461538462
"fXHij_bjKKg",133.5154639175257732,3300.1288659793814433,777271.840206185567,43712.958762886598,147.4587628865979381,20.7319587628865979
"2oDjoVZrhY0",8.0000000000000000,212.9405204460966543,140815.866171003717,27931.081784386617,5.0000000000000000,3.0000000000000000
"d9gurDfaCyA",33.5000000000000000,937.0000000000000000,513859.833333333333,58698.500000000000,10.5000000000000000,0.16666666666666666667
"rekX5TKhiH8",39.4711538461538462,5972.7403846153846154,142706.257211538462,28076.687500000000,75.3293269230769231,39.4831730769230769
"K3YXO9grQ8Q",89.0000000000000000,3077.6666666666666667,1347375.000000000000,5850.0000000000000000,103.0000000000000000,103.0000000000000000
"gUxEOkB74gc",81.4782608695652174,9519.1304347826086957,509999.956521739130,58607.173913043478,173.5217391304347826,35.5217391304347826
"uvZ4lBK2ExU",187.8856502242152466,12666.109865470852,781787.269058295964,43848.717488789238,265.7533632286995516,24.9573991031390135
"dvZUYk8Rq1s",23.6875000000000000,1850.4687500000000000,797877.812500000000,44378.031250000000,6.0000000000000000,2.0000000000000000
"91eHGHqf560",39.0000000000000000,5785.8198757763975155,141119.779503105590,27953.139751552795,119.6211180124223602,105.9254658385093168
"KSuMCMtYOiQ",193.0000000000000000,6091.6666666666666667,149346.833333333333,28559.000000000000,82.0000000000000000,12.0000000000000000
"o4ZilKfhyiY",7210.3836858006042296,203842.356495468278,3519875.610271903323,31336.084592145015,2827.6374622356495468,376.2598187311178248
"ZSmNHVLMWSc",43.2341356673960613,674.4157549234135667,787262.658643326039,44020.827133479212,5.0000000000000000,0E-20
"YE1Js-TlJhA",25.5121951219512195,966.3150406504065041,749434.473577235772,112994.524390243902,0E-20,5.8617886178861789
"IGplZPbdIlg",57.9860139860139860,2084.3193473193473193,785322.764568764569,43953.550116550117,116.6736596736596737,43.9953379953379953
"Dqj4WbaoX_M",44.1880733944954128,1724.3646788990825688,789724.091743119266,44125.598623853211,21.0000000000000000,12.9655963302752294
"qW1tAp9IJwA",7.0909090909090909,110.6363636363636364,501161.090909090909,58433.090909090909,2.3636363636363636,1.4545454545454545
"rYU9NMpjQW0",31.1666666666666667,3738.8333333333333333,3099098.166666666667,40820.000000000000,14.6666666666666667,11.6666666666666667
"l05Ocl61xP0",95.4277108433734940,3473.7469879518072289,1348101.072289156627,5797.8554216867469880,212.4427710843373494,124.4036144578313253
"WnYAY3ae1cU",64.3636363636363636,1624.3782991202346041,779111.384164222874,43767.703812316716,31.1964809384164223,5.0000000000000000
"r_CA5HMbblE",34.0000000000000000,631.5971896955503513,143522.597189695550,28135.669789227166,9.0000000000000000,2.0000000000000000
"EoZ14AE3Yxo",9.7650727650727651,429.4573804573804574,749571.790020790021,113001.727650727651,0E-20,0E-20
"bFwIV3zBpTs",139.3729216152019002,26027.541567695962,3061407.788598574822,40731.444180522565,320.8978622327790974,117.2019002375296912
"CKnMfqykS90",2.8744292237442922,153.1940639269406393,751780.102739726027,113085.974885844749,0E-20,1.00000000000000000000
"-Vz3nE4C9Pg",34.0000000000000000,2155.0000000000000000,513859.833333333333,58698.500000000000,28.0000000000000000,15.0000000000000000
"SlXDjw_1c2g",42.0769230769230769,3309.8776223776223776,506572.349650349650,58531.461538461538,30.7867132867132867,1.00000000000000000000
"o0iPkn4gB-A",7.9950980392156863,1154.0416666666666667,749881.544117647059,113018.850490196078,0E-20,2.0000000000000000
"3lahbB4U2bU",65.0000000000000000,9087.6206896551724138,504420.375478927203,58488.701149425287,30.4961685823754789,4.0804597701149425
"YaKgbrPKJvs",8.0000000000000000,230.8963730569948187,140351.212435233161,27904.305699481865,2.0000000000000000,0E-20
"N1PzR6OadXY",3.0000000000000000,156.6121212121212121,141126.887878787879,27953.703030303030,1.2090909090909091,0E-20
"37dUmkhK0Qs",20.8980099502487562,910.6965174129353234,505981.500000000000,58521.987562189055,7.9029850746268657,1.9601990049751244
"EG9BcZER8DU",326.2676579925650558,8537.3754646840148699,778256.189591078067,43739.501858736059,75.0520446096654275,4.3680297397769517
"_w8iULnGsMU",228.2416356877323420,6275.2899628252788104,778257.059479553903,43739.516728624535,83.0185873605947955,7.7323420074349442
"HsOMQqGmI1c",2244.1168582375478927,219322.040229885057,679372.266283524904,8915.1915708812260536,763.7969348659003831,247.3908045977011494
"zlRtGAtiwkY",43.8185185185185185,2922.5185185185185185,140820.840740740741,27931.270370370370,55.3555555555555556,13.4037037037037037
"K9o31IGGVAc",9.0000000000000000,399.0000000000000000,149346.833333333333,28559.000000000000,5.0000000000000000,4.0000000000000000
"A9Zvwr-1igQ",16.7922077922077922,2314.3532467532467532,785295.200000000000,43952.296103896104,31.5662337662337662,6.0000000000000000
"eipwTtNqihM",49.0122249388753056,1207.2933985330073350,788410.819070904645,44067.009779951100,2.3129584352078240,3.8215158924205379
"4vXYlzNhA5o",76.0000000000000000,4525.5000000000000000,804382.000000000000,44436.333333333333,124.0000000000000000,19.0000000000000000
"lKuY8-bCzlg",178.8883826879271071,4285.9886104783599089,787105.489749430524,44013.302961275626,245.9293849658314351,6.9043280182232346
"eDsi3bCo4l8",32.6174698795180723,4338.8403614457831325,496229.319277108434,58362.114457831325,41.8433734939759036,71.5301204819277108
"QrT0bQ4uR10",54.4204545454545455,3916.4477272727272727,782257.890909090909,43862.961363636364,35.6977272727272727,6.0000000000000000
"n3qymAI_q-I",786.0542168674698795,42880.722891566265,794341.795180722892,44294.024096385542,681.6084337349397590,123.1204819277108434
"voSXzYvtf54",26.0000000000000000,961.3828571428571429,747645.662857142857,112895.742857142857,0E-20,7.0000000000000000
"o02_jqR-4EM",13.0493827160493827,876.0082304526748971,793573.370370370370,44275.580246913580,10.1975308641975309,2.8148148148148148
"y7cOFiERIbc",4.0000000000000000,175.7424242424242424,141152.254545454545,27956.815151515152,0E-20,1.00000000000000000000
"JzqN0_I1w6c",4.0000000000000000,226.8978102189781022,142620.810218978102,28071.766423357664,2.0000000000000000,1.00000000000000000000
"9_G6ZtGmeOI",2376.6250000000000000,88268.175925925926,3540881.402777777778,31444.347222222222,1354.0046296296296296,188.3194444444444444
"JkGI3cuffZ0",1755.8169291338582677,47674.838582677165,3533140.061023622047,31406.787401574803,450.3799212598425197,99.1397637795275591
"ajObjiEkTDI",12.0000000000000000,694.0000000000000000,758735.166666666667,113316.500000000000,0E-20,0E-20
"x7PmxHVxvaM",41.1666666666666667,346.8333333333333333,149346.833333333333,28559.000000000000,6.3333333333333333,1.00000000000000000000
"lK5wYSHUsc0",260.3740740740740741,36935.544444444444,778261.737037037037,43739.625925925926,91.7925925925925926,9.0000000000000000
"kwAki5Y_TcQ",71.3000000000000000,4868.1114285714285714,141256.922857142857,27965.545714285714,74.5457142857142857,80.0000000000000000
"J3bVFEVtfOs",10.0000000000000000,429.0000000000000000,149346.833333333333,28559.000000000000,2.0000000000000000,1.00000000000000000000
"5DJulh-s09g",9.0000000000000000,268.3120204603580563,142621.578005115090,28071.232736572890,11.0000000000000000,2.0000000000000000
"ErSii8fN4Ok",80.8445040214477212,11469.380697050938,145667.002680965147,28305.705093833780,44.0857908847184987,18.5630026809651475
"uPZTXIzs6E4",30.1910112359550562,2574.9550561797752809,778253.445692883895,43739.445692883895,97.0000000000000000,110.0000000000000000
"UlvjKA_wk1w",80.3696969696969697,2953.9636363636363636,141125.212121212121,27953.666666666667,65.4424242424242424,25.4303030303030303
"7BJxvuGNCgM",266.0740740740740741,9643.5555555555555556,3079029.740740740741,40777.148148148148,117.5185185185185185,16.1481481481481481
"C-IPaafEwJY",232.2244444444444444,11953.044444444444,790372.166666666667,44154.200000000000,381.8066666666666667,57.7800000000000000
"fbonBIk99jA",176.9539877300613497,3147.9693251533742331,792874.493865030675,44255.052147239264,123.8282208588957055,13.0000000000000000
"jhC6ppH8R8c",22.0118110236220472,868.5551181102362205,502074.624015748031,58446.687007874016,15.1141732283464567,1.7834645669291339
"yOVCJAMc85s",19.0000000000000000,2388.3333333333333333,149346.833333333333,28559.000000000000,12.0000000000000000,8.0000000000000000
"u6PLJt11HNk",152.0000000000000000,11088.1666666666666667,804382.000000000000,44436.333333333333,32.0000000000000000,0E-20
"51Oa69_tovg",32.0000000000000000,1744.3333333333333333,804382.000000000000,44436.333333333333,19.0000000000000000,7.0000000000000000
"KqWd0CIcH_A",71.4789156626506024,3041.7469879518072289,496229.319277108434,58362.114457831325,17.6596385542168675,5.7771084337349398
"q4l-53o11K8",126.9642857142857143,4796.7500000000000000,796387.250000000000,44364.892857142857,58.9642857142857143,20.0000000000000000
"SKPS45i0Omw",183.0000000000000000,7126.6000000000000000,804389.600000000000,44436.400000000000,201.2000000000000000,37.0000000000000000
"34U9jcXOmd0",47.7108433734939759,6765.1285140562248996,3065323.851405622490,40742.048192771084,30.7429718875502008,14.4578313253012048
"qCBLeLfJmV4",22.8705636743215031,329.3966597077244259,142537.651356993737,28064.601252609603,0E-20,0E-20
"AfG4rodocnA",31.9612676056338028,3400.2394366197183099,3064390.264084507042,40739.549295774648,45.4929577464788732,6.9542253521126761
"voAWMnvLUm4",179.5026737967914439,14533.315508021390,2588613.941176470588,139112.737967914439,341.5133689839572193,110.9946524064171123
"hApi3Ug9xn0",15.9953810623556582,851.0300230946882217,501608.616628175520,58437.983833718245,5.7020785219399538,1.00000000000000000000
"hctHOuF_Uq0",615.8289205702647658,19637.470468431772,3535251.704684317719,31417.586558044807,263.4582484725050916,101.0040733197556008
"JNiyKT_TCxQ",50.0000000000000000,1318.6666666666666667,804382.000000000000,44436.333333333333,89.0000000000000000,6.0000000000000000
"MoKUWPr2TG8",38.0000000000000000,1104.5000000000000000,804382.000000000000,44436.333333333333,53.0000000000000000,12.0000000000000000
"78e6t_v2C5Q",106.0000000000000000,4605.3333333333333333,804382.000000000000,44436.333333333333,422.0000000000000000,40.0000000000000000
"CynboC7RFVg",9.0000000000000000,1540.4534883720930233,143061.306976744186,28097.341860465116,18.9255813953488372,24.4395348837209302
"D4r8p6aXU80",33.0000000000000000,1184.0000000000000000,149346.833333333333,28559.000000000000,9.0000000000000000,2.0000000000000000
"OrD-ZqFvDpc",34.1948424068767908,862.6217765042979943,141217.040114613181,27961.510028653295,7.3638968481375358,2.4899713467048711
"1dMU5sIZlgw",2107.7798353909465021,43178.086419753086,3524070.701646090535,31357.973251028807,1017.9320987654320988,105.7407407407407407
"BhKCY_C0cl4",11.0000000000000000,572.7530487804878049,748325.710365853659,112933.320121951220,0E-20,5.0000000000000000
"D9DFxuILVnI",73.5113636363636364,1891.0795454545454545,778244.750000000000,43739.219696969697,109.1893939393939394,9.0000000000000000
"ndpcVOe0I_Q",60.0000000000000000,1300.0000000000000000,804376.800000000000,44436.200000000000,10.0000000000000000,10.0000000000000000
"ECNPjwEVxiE",6.8059701492537313,981.8230277185501066,751295.196162046908,113072.829424307036,0E-20,0.96801705756929637527
"MBvSbaa04OQ",204.8181818181818182,5878.4212121212121212,141122.854545454545,27953.560606060606,88.8696969696969697,11.3393939393939394
"33bHvERFh2k",192.9707317073170732,6194.2121951219512195,784365.580487804878,43924.485365853659,230.2268292682926829,92.9390243902439024
"o495cZqcvAQ",363.0201612903225806,105476.395161290323,498504.151209677419,58398.479838709677,0E-20,76.3629032258064516
"m_3y2Ggl3hE",14.0000000000000000,1193.8000000000000000,804374.800000000000,44436.200000000000,4.0000000000000000,1.00000000000000000000
"6-ZA4q8NesY",68.9211356466876972,2858.1230283911671924,778865.883280757098,43759.716088328076,75.0000000000000000,9.6813880126182965
"BIkgMS5hdAc",271.1763485477178423,9753.5580912863070539,142820.473029045643,28082.116182572614,231.6846473029045643,31.7863070539419087
"2dGloK77YmM",6.0000000000000000,326.1630695443645084,143993.995203836930,28171.707434052758,3.0000000000000000,1.00000000000000000000
"PcxpVFqqV6k",107.0000000000000000,2677.7067669172932331,778227.462406015038,43738.672932330827,94.2744360902255639,8.0000000000000000
"NxQoRuurSnc",165.0000000000000000,4706.5000000000000000,804382.000000000000,44436.333333333333,88.0000000000000000,12.0000000000000000
"LdBCUGuMIco",30.0000000000000000,1162.5290519877675841,141113.519877675841,27953.024464831804,2.0000000000000000,3.0000000000000000
"mCml7_Z_bso",31.4883720930232558,1576.9767441860465116,795421.313953488372,44322.220930232558,98.9883720930232558,6.0000000000000000
"3-n1CuPf3Qg",20.1507692307692308,797.3323076923076923,141122.470769230769,27953.310769230769,10.3476923076923077,6.0000000000000000
"wVmAwRR52TE",91.1136363636363636,5150.1363636363636364,3523248.681818181818,31352.431818181818,0E-20,86.5227272727272727
"tIBD9iUwMeo",176.0000000000000000,28287.833333333333,3099098.166666666667,40820.000000000000,129.0000000000000000,11.0000000000000000
"4E8RSLc3iHk",40.7079303675048356,2672.5183752417794971,3048489.827852998066,40695.694390715667,18.9961315280464217,6.5686653771760155
"cW2cHL2TFFQ",51.1062906724511931,2941.5422993492407809,2541714.696312364425,139017.145336225597,76.6312364425162690,67.0412147505422993
"G9-wbq3cFTU",229.6468330134357006,16344.257197696737,2574020.059500959693,139082.259117082534,225.6890595009596929,72.2188099808061420
"l4dBQa7MMRQ",165.9867841409691630,4151.4449339207048458,787445.488986784141,44027.618942731278,122.0264317180616740,10.3700440528634361
"sGh6kEM1epw",28.6010781671159030,634.7951482479784367,754278.541778975741,113158.913746630728,0E-20,7.9110512129380054
"3WglY62QXS8",13.7313084112149533,338.0630841121495327,145664.969626168224,28304.035046728972,5.8014018691588785,0E-20
"7cql4KuraEo",3584.1242362525458248,135259.266802443992,3528826.067209775967,31382.771894093686,3323.9714867617107943,2997.0855397148676171
"1P8z1irIx5E",38.6401028277634961,876.8457583547557841,145782.665809768638,28312.038560411311,49.3753213367609254,3.2493573264781491
"gYnoU7odYQ0",93.5055432372505543,2247.3680709534368071,785452.512195121951,43957.729490022173,59.4833702882483370,6.4035476718403548
"7PEhZ8ibvVw",4196.5813008130081301,187284.947154471545,3528515.613821138211,31381.071138211382,2307.2642276422764228,294.7540650406504065
"_SBJw5I-rN0",2923.8115631691648822,152205.535331905782,3531869.256959314775,31399.680942184154,2289.2077087794432548,430.2355460385438972
"CwMEx6b-jfI",216.6406250000000000,5109.9010416666666667,794101.682291666667,44288.328125000000,26.3385416666666667,7.8437500000000000
"SHzrj5bAlps",2826.8207739307535642,109271.228105906314,3525009.006109979633,31362.755600814664,821.5723014256619145,147.0142566191446029
"myGcNq6i9vU",4.9753593429158111,318.5318275154004107,501896.166324435318,58443.168377823409,6.9548254620123203,4.9383983572895277
"DtCXn8SDcrA",460.9171428571428571,34463.817142857143,2584087.705714285714,139105.340000000000,637.8314285714285714,83.2685714285714286
"RqY6erMSISI",19.0000000000000000,813.0000000000000000,758735.166666666667,113316.500000000000,0E-20,9.0000000000000000
"lodvPxXUwbs",15.0000000000000000,333.1253822629969419,754413.134556574924,113162.204892966361,0E-20,0E-20
"2SJCoR53gcw",12.0000000000000000,1078.0000000000000000,149346.833333333333,28559.000000000000,25.0000000000000000,36.0000000000000000
"6rb3fo_SL_c",202.7202797202797203,7044.5384615384615385,784067.762237762238,43914.841491841492,303.6829836829836830,16.7878787878787879
"pE_Xp38i1BA",28.9400544959128065,2881.4114441416893733,3029235.043596730245,40639.504087193460,24.1880108991825613,26.8773841961852861
"7saQzOlzD_4",34.6111111111111111,3897.7894736842105263,754355.964912280702,113160.982456140351,0E-20,3.9152046783625731
"xIiuILy--lo",23.0000000000000000,743.6970802919708029,495808.244525547445,58353.576642335766,15.0000000000000000,6.0000000000000000
"j-5aVQdy2Pg",77.7040498442367601,3135.1370716510903427,1347691.928348909657,5828.1619937694704050,142.9781931464174455,224.2928348909657321
"qa3RXO81_sA",254.0000000000000000,5469.6666666666666667,804382.000000000000,44436.333333333333,147.0000000000000000,18.0000000000000000
"rrCcBDKHxxY",58.1338289962825279,1421.5836431226765799,778257.293680297398,43739.524163568773,11.0000000000000000,6.1412639405204461
"6AAZy1gDdW4",235.1666666666666667,4947.0000000000000000,149346.833333333333,28559.000000000000,114.5000000000000000,20.5000000000000000
"5LZGmv4aoo0",75.7910112359550562,5073.0898876404494382,500997.256179775281,58430.600000000000,14.3438202247191011,7.1033707865168539
"kbgtVm4hG-I",27.3661538461538462,2279.2246153846153846,145954.710769230769,28321.249230769231,29.7200000000000000,5.0000000000000000
"V5TzhO01oh0",32.6744186046511628,901.2558139534883721,3076118.837209302326,40770.767441860465,13.2325581395348837,7.0465116279069767
"dLK6ZmG2DRM",77.3916849015317287,2815.4507658643326039,791196.487964989059,44186.076586433260,68.9212253829321663,7.3829321663019694
"MFi4ZXPMHDk",53.0000000000000000,4011.2000000000000000,804374.800000000000,44436.200000000000,44.0000000000000000,5.0000000000000000
"MC5bNVTMxyQ",1907.8940936863543788,518804.584521384929,2544648.000000000000,139023.136456211813,2146.2688391038696538,741.7291242362525458
"jJHV6Fe3bQs",63.4386503067484663,5647.1349693251533742,145961.187116564417,28321.481595092025,80.3374233128834356,9.9846625766871166
"PvUBxkHJ_Bw",3979.5000000000000000,164127.833333333333,3557189.000000000000,31501.000000000000,3869.3333333333333333,449.5000000000000000
"LUrgnAMAgN8",12.0218446601941748,229.1941747572815534,145546.611650485437,28296.856796116505,3.0000000000000000,1.00000000000000000000
"AWcBghCpa-s",24.6966824644549763,2058.6729857819905213,143047.682464454976,28096.824644549763,13.4620853080568720,8.0000000000000000
"2MpeGIVTD9E",4365.0000000000000000,144607.000000000000,3557189.000000000000,31501.000000000000,1952.0000000000000000,478.0000000000000000
"QZXO_wqR4fA",65.9833333333333333,2708.9619047619047619,786136.797619047619,43978.476190476190,90.8761904761904762,13.0000000000000000
"trElvRF1kW4",223.6961451247165533,20062.526077097506,3047255.351473922902,40691.907029478458,141.8979591836734694,17.0498866213151927
"T34P5Ud_wvg",17.8196202531645570,1473.4746835443037975,145985.677215189873,28322.477848101266,27.2721518987341772,21.0000000000000000
"mNy7J8yT3zE",56.0527472527472527,1121.5010989010989011,753417.331868131868,113132.250549450549,0E-20,30.9604395604395604
"Yh6a1TC4GLc",141.0000000000000000,4393.0000000000000000,804382.000000000000,44436.333333333333,209.0000000000000000,10.0000000000000000
"hWdX5hq-Pkc",24.0000000000000000,1907.7737226277372263,495808.244525547445,58353.576642335766,12.0000000000000000,8.0000000000000000
"cFdlS7HBeUI",11.0000000000000000,322.0000000000000000,513859.833333333333,58698.500000000000,2.0000000000000000,3.0000000000000000
"oBhX9RpzKnQ",259.7722222222222222,4652.8333333333333333,792577.494444444444,44244.352777777778,115.0527777777777778,9.8611111111111111
"0Fng-62qoCY",77.6666666666666667,3304.6666666666666667,803141.833333333333,44426.333333333333,152.8333333333333333,36.8333333333333333
"cskuPfCxLXw",27.0000000000000000,468.4587912087912088,145641.851648351648,28305.115384615385,32.0000000000000000,3.0000000000000000
"4fJRYVCUW-U",11.9083665338645418,448.1135458167330677,751568.629482071713,113081.637450199203,0E-20,2.8167330677290837
"4r44Rh79b08",235.0000000000000000,6653.0000000000000000,804352.500000000000,44436.000000000000,265.0000000000000000,55.0000000000000000
"WcSCLX20tws",78.0698254364089776,7323.1795511221945137,500993.329177057357,58430.650872817955,63.5236907730673317,9.8603491271820449
"KzjDqUZ9Fyk",205.3736263736263736,4109.3369963369963370,1348106.201465201465,5796.6043956043956044,51.5054945054945055,22.9633699633699634
"8XWU1cRL_8Q",98.4434250764525994,1861.2691131498470948,778900.975535168196,43760.626911314985,66.0000000000000000,1.00000000000000000000
"Yomvoo4E-jg",40.8492647058823529,553.4154411764705882,140824.194852941176,27931.621323529412,24.3419117647058824,2.0000000000000000
"bdEu--cHXO0",53.7739463601532567,4107.7011494252873563,778193.750957854406,43737.931034482759,105.0000000000000000,18.0000000000000000
"NZLPsPHcV1I",1030.4693877551020408,39290.510204081633,3541610.224489795918,31446.945578231293,2041.5034013605442177,458.0340136054421769
"nMGafnc_Bxw",13.0000000000000000,431.0000000000000000,149346.833333333333,28559.000000000000,1.00000000000000000000,1.00000000000000000000
