"code_video","maxview","channelsubscribercount","channelvideocount","commentcount","likecount","dislikecount","mintimewithmaxview","year","month","day","hour","minutes","seconds"
"waHy471R7YE",1661,143834.678571428571,28161.287946428571,14.3973214285714286,39.3839285714285714,2.9709821428571429,"2017-12-29 03:53:35.000000",2017,12,29,3,53,35
"xXfgdPL9eVU",1017,143782.764210526316,28158.292631578947,36.6400000000000000,30.7936842105263158,2.9978947368421053,"2017-12-29 03:53:35.000000",2017,12,29,3,53,35
"tWz90PA-YPo",407,751807.960187353630,113086.510538641686,0E-20,8.9250585480093677,1.00000000000000000000,"2017-12-29 08:09:00.000000",2017,12,29,8,9,0
"iGRVnDUfJLo",117937,3533227.009765625000,31407.210937500000,2131.1816406250000000,2770.7792968750000000,471.2714843750000000,"2017-12-31 04:04:17.000000",2017,12,31,4,4,17
"X-ocRAz95oI",1004,786188.856132075472,43980.294811320755,0E-20,0E-20,0E-20,"2017-12-28 03:01:28.000000",2017,12,28,3,1,28
"y9S1irlQ05o",2164,779141.250000000000,43768.558139534884,85.0000000000000000,50.7645348837209302,2.0000000000000000,"2017-12-23 00:52:40.000000",2017,12,23,0,52,40
"d1s3RYsObMA",5674,779153.477011494253,43768.813218390805,110.0804597701149425,231.0373563218390805,2.0000000000000000,"2017-12-23 00:52:40.000000",2017,12,23,0,52,40
"qAsA2M-Re2Y",6754,782878.498915401302,43879.733188720174,73.0086767895878525,146.5032537960954447,15.8741865509761388,"2017-12-25 23:31:49.000000",2017,12,25,23,31,49
"wIDC95QH2h0",4361,498907.734693877551,58404.581632653061,32.1734693877551020,46.0530612244897959,2.8591836734693878,"2017-12-25 23:31:49.000000",2017,12,25,23,31,49
"N-A9ISG6mfw",6312,782997.368421052632,43883.125000000000,169.2258771929824561,102.6469298245614035,75.6513157894736842,"2017-12-25 23:31:49.000000",2017,12,25,23,31,49
"sq1NKSoWI_Y",53890,3524648.934959349593,31360.900406504065,371.9593495934959350,1519.2154471544715447,73.7723577235772358,"2017-12-25 23:31:49.000000",2017,12,25,23,31,49
"diFvjrmKy84",938,142658.668171557562,28073.232505643341,8.7449209932279910,6.8013544018058691,1.8555304740406321,"2017-12-25 23:31:49.000000",2017,12,25,23,31,49
"J_FyLmYw7ss",1842,783008.108045977011,43883.852873563218,42.7885057471264368,20.1034482758620690,22.0000000000000000,"2017-12-25 23:31:49.000000",2017,12,25,23,31,49
"av3QFcE1dn0",191,750361.176870748299,113039.258503401361,0E-20,1.00000000000000000000,1.00000000000000000000,"2017-12-25 23:31:49.000000",2017,12,25,23,31,49
"qCBLeLfJmV4",376,142537.651356993737,28064.601252609603,0E-20,22.8705636743215031,0E-20,"2017-12-25 23:31:49.000000",2017,12,25,23,31,49
"sD41G5W9h9s",4734,785522.800947867299,43959.511848341232,144.2606635071090047,210.3933649289099526,30.0000000000000000,"2017-12-27 22:00:59.000000",2017,12,27,22,0,59
"UKyWt7qnOFI",269,143514.907766990291,28134.752427184466,4.2038834951456311,3.0461165048543689,2.0000000000000000,"2017-12-27 22:00:59.000000",2017,12,27,22,0,59
"33bHvERFh2k",6473,784365.580487804878,43924.485365853659,230.2268292682926829,192.9707317073170732,92.9390243902439024,"2017-12-26 22:59:24.000000",2017,12,26,22,59,24
"m-YWF9zNmsA",1289,501746.182590233546,58440.590233545648,9.3970276008492569,22.4118895966029724,1.00000000000000000000,"2017-12-28 22:38:05.000000",2017,12,28,22,38,5
"PuW9chVxEQ0",7928,142601.567500000000,28070.730000000000,126.8800000000000000,36.2450000000000000,30.6875000000000000,"2017-12-25 02:10:34.000000",2017,12,25,2,10,34
"_Fq83BpU9dw",112297,3534195.743737957611,31412.240847784200,1615.8073217726396917,1975.3545279383429672,311.2678227360308285,"2017-12-26 07:32:36.000000",2017,12,26,7,32,36
"MRjT6-alDtA",1057,505702.313725490196,58515.233115468410,46.5599128540305011,27.6470588235294118,12.4357298474945534,"2018-01-03 05:55:23.000000",2018,1,3,5,55,23
"KRtt3-4iR3A",253,146228.221739130435,28325.908695652174,2.6347826086956522,6.1086956521739130,0E-20,"2018-01-03 05:55:23.000000",2018,1,3,5,55,23
"SCIjTunBvqM",1952,145974.651090342679,28322.031152647975,98.9657320872274143,30.2274143302180685,22.8660436137071651,"2018-01-03 05:55:23.000000",2018,1,3,5,55,23
"f5gy2G62stA",360,748326.960000000000,112933.372307692308,0E-20,15.0000000000000000,11.0000000000000000,"2017-12-21 20:37:50.000000",2017,12,21,20,37,50
"j3ZzCikArBo",151,750830.220000000000,113059.700000000000,0E-20,1.00000000000000000000,0E-20,"2017-12-21 20:37:50.000000",2017,12,21,20,37,50
"fa2j869kLlw",3428,786436.378260869565,43991.028260869565,90.8978260869565217,77.8239130434782609,10.0000000000000000,"2017-12-29 00:08:14.000000",2017,12,29,0,8,14
"h0vDshfuxt0",1066,143475.610869565217,28131.758695652174,7.2586956521739130,32.7565217391304348,4.9956521739130435,"2017-12-27 21:30:55.000000",2017,12,27,21,30,55
"yaqJ508WScE",271,141097.433021806854,27951.897196261682,9.9626168224299065,12.1775700934579439,3.0000000000000000,"2017-12-22 03:23:32.000000",2017,12,22,3,23,32
"qtwa_JQKMrY",1282,748331.434650455927,112933.617021276596,0E-20,16.0000000000000000,0E-20,"2017-12-22 03:23:32.000000",2017,12,22,3,23,32
"cXTG6_WlQpc",1573,778920.153846153846,43761.120000000000,78.1692307692307692,94.3784615384615385,8.0000000000000000,"2017-12-22 03:23:32.000000",2017,12,22,3,23,32
"hEui4_fF-Zk",815,748334.380804953560,112933.792569659443,0E-20,7.0000000000000000,9.0000000000000000,"2017-12-21 17:22:27.000000",2017,12,21,17,22,27
"CzlXkp_2gEA",973,677324.477137176938,8911.6222664015904573,0.34393638170974155070,7.0874751491053678,0.10735586481113320080,"2017-12-21 17:22:27.000000",2017,12,21,17,22,27
"DAVjukJq3Rg",1592,778868.313664596273,43759.701863354037,56.0000000000000000,64.0000000000000000,9.0000000000000000,"2017-12-21 17:22:27.000000",2017,12,21,17,22,27
"pHp8Lw0HOCs",9986,790443.124744376278,44154.202453987730,283.5337423312883436,305.0000000000000000,47.2269938650306748,"2018-01-01 22:48:24.000000",2018,1,1,22,48,24
"CVzXDnR7eK0",397,749717.537678207739,113008.549898167006,0E-20,11.5947046843177189,0E-20,"2017-12-25 15:46:00.000000",2017,12,25,15,46,0
"XbHFUsFa_SA",3786,142591.964028776978,28069.863309352518,100.6546762589928058,38.7410071942446043,69.7817745803357314,"2017-12-25 15:46:00.000000",2017,12,25,15,46,0
"mBDH-S2tqSQ",472,749786.592105263158,113012.815789473684,0E-20,19.6359649122807018,16.5614035087719298,"2017-12-25 15:46:00.000000",2017,12,25,15,46,0
"I2yu_57hPb0",8295,3034781.144927536232,40658.447204968944,204.8881987577639752,73.6293995859213251,35.1304347826086957,"2017-12-25 15:46:00.000000",2017,12,25,15,46,0
"E9GxfmIxX8g",10790,782214.979166666667,43860.602083333333,129.5416666666666667,108.6062500000000000,7.9583333333333333,"2017-12-25 15:46:00.000000",2017,12,25,15,46,0
"_WzYtZNkdYQ",388,142581.624472573840,28067.609704641350,5.3417721518987342,16.5569620253164557,1.9978902953586498,"2017-12-25 15:46:00.000000",2017,12,25,15,46,0
"6cjEsQ78_GI",961,750232.772946859903,113035.108695652174,0E-20,15.9154589371980676,0.92995169082125603865,"2017-12-25 15:46:00.000000",2017,12,25,15,46,0
"27jBzXtCqY4",138535,3032847.508438818565,41073.881856540084,505.2257383966244726,343.6877637130801688,33.3818565400843882,"2017-12-25 15:46:00.000000",2017,12,25,15,46,0
"IY5LYfUua78",1051,749810.376811594203,113015.144927536232,0E-20,13.4637681159420290,30.3043478260869565,"2017-12-25 15:46:00.000000",2017,12,25,15,46,0
"UVikHkALggc",312,142549.825986078886,28066.696055684455,1.00000000000000000000,9.4941995359628770,1.7819025522041763,"2017-12-25 15:46:00.000000",2017,12,25,15,46,0
"yuJpIVEQHpQ",2170,143078.951388888889,28098.555555555556,26.2731481481481481,23.9837962962962963,18.0000000000000000,"2017-12-25 15:46:00.000000",2017,12,25,15,46,0
"AG3SEC5JVLA",654,749748.211663066955,113010.643628509719,0E-20,17.6241900647948164,17.7688984881209503,"2017-12-25 15:46:00.000000",2017,12,25,15,46,0
"q90Lokcq56g",266,143043.740831295844,28097.039119804401,4.0000000000000000,8.0000000000000000,3.0000000000000000,"2017-12-25 15:46:00.000000",2017,12,25,15,46,0
"So54pefwnHI",1812,782860.143552311436,43880.372262773723,79.0000000000000000,57.0000000000000000,8.0000000000000000,"2017-12-25 15:46:00.000000",2017,12,25,15,46,0
"c0xD5XSZI5o",776,142708.717777777778,28075.344444444444,25.1222222222222222,37.5444444444444444,7.7244444444444444,"2017-12-25 15:46:00.000000",2017,12,25,15,46,0
"WZlpkCTupQI",1691,749703.642276422764,113007.892276422764,0E-20,23.9390243902439024,1.9410569105691057,"2017-12-25 15:46:00.000000",2017,12,25,15,46,0
"wbkpUwqt0Zs",5484,749635.786324786325,113005.160256410256,0E-20,30.6025641025641026,10.8974358974358974,"2017-12-25 15:46:00.000000",2017,12,25,15,46,0
"Z3ZXGPQcePM",1641,498414.529774127310,58397.318275154004,15.0246406570841889,47.1950718685831622,2.0000000000000000,"2017-12-25 15:46:00.000000",2017,12,25,15,46,0
"9RPgrDZA1IU",140,142608.420427553444,28070.522565320665,0.77672209026128266033,5.1163895486935867,0E-20,"2017-12-25 15:46:00.000000",2017,12,25,15,46,0
"ivmif_7-lIM",2279,782662.344578313253,43874.460240963855,57.6746987951807229,66.6506024096385542,3.0000000000000000,"2017-12-25 15:46:00.000000",2017,12,25,15,46,0
"VnTBACM19Dg",1201,782515.893162393162,43869.087606837607,16.2606837606837607,33.4380341880341880,1.6324786324786325,"2017-12-25 15:46:00.000000",2017,12,25,15,46,0
"j9zgVNMvaUw",9731,749585.099378881988,113002.343685300207,0E-20,28.9192546583850932,10.6853002070393375,"2017-12-25 15:46:00.000000",2017,12,25,15,46,0
"o0iPkn4gB-A",1208,749881.544117647059,113018.850490196078,0E-20,7.9950980392156863,2.0000000000000000,"2017-12-25 15:46:00.000000",2017,12,25,15,46,0
"EoZ14AE3Yxo",465,749571.790020790021,113001.727650727651,0E-20,9.7650727650727651,0E-20,"2017-12-25 15:46:00.000000",2017,12,25,15,46,0
"VyPGeFbe5hw",12351,780262.129753914989,43804.901565995526,146.0111856823266219,626.5771812080536913,23.4205816554809843,"2017-12-24 05:42:00.000000",2017,12,24,5,42,0
"96dcbkH9x08",80147,3537449.578059071730,31429.242616033755,1053.4831223628691983,2265.8333333333333333,137.8312236286919831,"2018-01-03 02:10:01.000000",2018,1,3,2,10,1
"D4i37SCob5c",3564,505767.364764267990,58517.446650124069,53.7270471464019851,47.0893300248138958,8.0000000000000000,"2018-01-03 02:10:01.000000",2018,1,3,2,10,1
"HEa5HWHlSK0",1207,753900.141649048626,113146.608879492600,0E-20,39.3044397463002114,31.9873150105708245,"2018-01-03 02:10:01.000000",2018,1,3,2,10,1
"FEY68_4K-m0",10311,145384.450733752621,28283.224318658281,163.8867924528301887,255.1153039832285115,17.7106918238993711,"2018-01-03 02:10:01.000000",2018,1,3,2,10,1
"E28YFl7GPYs",653,777286.124352331606,43713.217616580311,1.00000000000000000000,7.0000000000000000,1.00000000000000000000,"2017-12-17 17:43:33.000000",2017,12,17,17,43,33
"erhdaw89NWo",3336,752330.937500000000,113102.343750000000,0E-20,16.7333333333333333,3.0000000000000000,"2017-12-30 21:48:39.000000",2017,12,30,21,48,39
"TWs3-d3RDvs",32310,788068.862348178138,44055.690283400810,551.5587044534412955,1038.0121457489878543,57.6214574898785425,"2017-12-30 21:48:39.000000",2017,12,30,21,48,39
"5U_w5YGGnUE",49652,2558528.883299798793,139049.438631790744,442.6438631790744467,137.2012072434607646,141.1448692152917505,"2017-12-26 23:44:30.000000",2017,12,26,23,44,30
"hMvWRBR3jDY",114401,2577555.744554455446,139089.881188118812,1020.8376237623762376,315.0297029702970297,268.9623762376237624,"2017-12-26 23:44:30.000000",2017,12,26,23,44,30
"ip8THhxUGM4",122788,3534556.932203389831,31414.283898305085,918.9809322033898305,2083.2330508474576271,141.3453389830508475,"2017-12-26 23:44:30.000000",2017,12,26,23,44,30
"uGJYliO8nDQ",96943,3530227.048289738431,31390.605633802817,926.9597585513078471,1503.2977867203219316,283.1810865191146881,"2017-12-26 23:44:30.000000",2017,12,26,23,44,30
"A_-sGrCjp9c",98350,3527277.747916666667,31374.020833333333,257.2250000000000000,1226.6145833333333333,57.5000000000000000,"2017-12-26 23:44:30.000000",2017,12,26,23,44,30
"G9-wbq3cFTU",206091,2574020.059500959693,139082.259117082534,225.6890595009596929,229.6468330134357006,72.2188099808061420,"2017-12-26 23:44:30.000000",2017,12,26,23,44,30
"YeiOlGXJiUM",325,504948.800000000000,58516.600000000000,32.8000000000000000,21.8000000000000000,7.2000000000000000,"2017-12-30 00:33:40.000000",2017,12,30,0,33,40
"LKEGDzNdB_4",172,751867.104121475054,113088.856832971800,0E-20,2.0000000000000000,2.0000000000000000,"2017-12-28 20:37:49.000000",2017,12,28,20,37,49
"86003UbVWnk",1222,777286.151041666667,43713.270833333333,20.0000000000000000,28.0000000000000000,4.0000000000000000,"2017-12-18 23:01:56.000000",2017,12,18,23,1,56
"NUOgBqtOQD4",880,143970.211920529801,28171.799116997792,4.6004415011037528,28.9713024282560706,1.7704194260485651,"2017-12-29 19:02:31.000000",2017,12,29,19,2,31
"XvQ6SZRau44",149,141109.697819314642,27952.785046728972,7.0000000000000000,7.0000000000000000,0E-20,"2017-12-22 00:53:18.000000",2017,12,22,0,53,18
"SZ4RX5PsnFM",91764,2562176.278978388998,139056.644400785855,834.0117878192534381,903.8035363457760314,172.9037328094302554,"2017-12-29 20:17:39.000000",2017,12,29,20,17,39
"XjJHJSAHdqo",656,144050.390995260664,28176.488151658768,19.8009478672985782,37.5402843601895735,5.0000000000000000,"2017-12-29 20:17:39.000000",2017,12,29,20,17,39
"xzfFszeY4E4",199953,3537969.363825363825,31431.677754677755,5317.4511434511434511,4570.2370062370062370,762.4199584199584200,"2018-01-03 07:40:34.000000",2018,1,3,7,40,34
"jNpckNiMzKE",1851,141226.577142857143,27962.437142857143,13.5742857142857143,44.6685714285714286,4.5714285714285714,"2017-12-23 00:07:35.000000",2017,12,23,0,7,35
"4aQ8MMjIGCQ",754,753123.745596868885,113124.344422700587,0E-20,30.4207436399217221,2.0000000000000000,"2018-01-01 04:51:49.000000",2018,1,1,4,51,49
"ZUT4-tOJ3Is",775,753337.905882352941,113130.019607843137,0E-20,23.4039215686274510,0.99803921568627450980,"2018-01-01 04:51:49.000000",2018,1,1,4,51,49
"qW1tAp9IJwA",158,501161.090909090909,58433.090909090909,2.3636363636363636,7.0909090909090909,1.4545454545454545,"2017-12-24 21:25:05.000000",2017,12,24,21,25,5
"M27IA88s6BM",79263,2562443.735009671180,139057.251450676983,1251.8742746615087041,538.6847195357833656,198.1392649903288201,"2017-12-25 18:01:15.000000",2017,12,25,18,1,15
"M_Gh9ZRaqgQ",2615,782830.009433962264,43879.011792452830,20.0000000000000000,37.9033018867924528,7.0000000000000000,"2017-12-25 18:01:15.000000",2017,12,25,18,1,15
"5uf7zQ93Gk4",802,142525.589632829374,28064.092872570194,6.6285097192224622,16.6220302375809935,0.97840172786177105832,"2017-12-25 18:01:15.000000",2017,12,25,18,1,15
"6WAQXrmF6uw",574299,2546085.983640081800,139026.073619631902,574.2985685071574642,261.0736196319018405,234.7934560327198364,"2017-12-25 18:01:15.000000",2017,12,25,18,1,15
"MhOU8iNabU8",606,748064.453874538745,112918.501845018450,0E-20,12.0000000000000000,1.00000000000000000000,"2017-12-21 07:19:32.000000",2017,12,21,7,19,32
"nDe2rjt9ZMU",709,495802.164835164835,58353.443223443223,7.0000000000000000,10.0000000000000000,2.0000000000000000,"2017-12-21 07:19:32.000000",2017,12,21,7,19,32
"wEkQIVScZi0",1931,778214.396226415094,43738.509433962264,46.0000000000000000,42.0000000000000000,7.0000000000000000,"2017-12-21 07:19:32.000000",2017,12,21,7,19,32
"0ewcalW7e0g",1438,513859.833333333333,58698.500000000000,6.0000000000000000,31.0000000000000000,0E-20,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"ma2bVtgRjq4",46636,2628767.000000000000,139174.166666666667,346.6666666666666667,244.1666666666666667,83.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"zli8J5gH7h0",8481,513859.833333333333,58698.500000000000,74.0000000000000000,132.8333333333333333,12.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"-_-UtiM9rxY",557,149354.666666666667,28560.000000000000,20.0000000000000000,61.0000000000000000,0.33333333333333333333,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"RHNyGYBSiXY",26170,798386.217391304348,44381.347826086957,597.8695652173913043,492.0000000000000000,28.2173913043478261,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"J5E4OC8yqcg",6731,513859.833333333333,58698.500000000000,74.0000000000000000,40.0000000000000000,13.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"geOBO5JnjXs",161515,3557189.000000000000,31501.000000000000,1547.1666666666666667,3502.1666666666666667,340.1666666666666667,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"UZWFfVaUAvs",155376,3546635.655172413793,31464.655172413793,323.3448275862068966,1850.8965517241379310,76.1724137931034483,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"JpfE3o8IriQ",10060,3099098.166666666667,40820.000000000000,39.0000000000000000,88.0000000000000000,5.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"D30jtARAEh0",94962,2628767.000000000000,139174.166666666667,1023.5000000000000000,441.0000000000000000,900.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"7Bf17_03mR8",1301,804413.000000000000,44437.000000000000,13.0000000000000000,18.0000000000000000,2.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"IHVnVyREjA4",39306,2628767.000000000000,139174.166666666667,551.0000000000000000,330.0000000000000000,84.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"Sj1SsZXSd2U",4664,804382.000000000000,44436.333333333333,61.0000000000000000,94.3333333333333333,20.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"x-_xevknVOo",134590,3547722.809523809524,31469.000000000000,1535.0476190476190476,2345.7142857142857143,428.2857142857142857,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"rQM4_vFUEFs",328,149346.833333333333,28559.000000000000,6.0000000000000000,36.0000000000000000,1.00000000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"_NDYfBLF3XU",34501,2628767.000000000000,139174.166666666667,643.0000000000000000,238.0000000000000000,198.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"F6C3Wiox__I",336770,2628767.000000000000,139174.166666666667,2302.0000000000000000,1085.0000000000000000,596.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"r9AiQtYFzZs",9868,804382.000000000000,44436.333333333333,134.0000000000000000,415.0000000000000000,19.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"4p8PdJpaxjY",1359,149346.833333333333,28559.000000000000,26.0000000000000000,67.0000000000000000,7.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"MBEOjGSVYOs",54829,804382.000000000000,44436.333333333333,616.1666666666666667,967.0000000000000000,66.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"AWqzl6CbVAw",144009,3557189.000000000000,31501.000000000000,1542.6666666666666667,3496.8333333333333333,434.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"50-WM3aNvUU",5254,804382.000000000000,44436.333333333333,370.5000000000000000,183.5000000000000000,18.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"SxbWiKKj1MY",11785,513863.200000000000,58698.600000000000,373.0000000000000000,50.8000000000000000,92.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"0W3DE48XxZg",4103,804396.750000000000,44436.500000000000,81.0000000000000000,90.7500000000000000,35.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"C8ElnpqjPbw",3397,804382.000000000000,44436.333333333333,53.0000000000000000,73.0000000000000000,7.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"hXD-r2ksKEQ",13772,804382.000000000000,44436.333333333333,305.6666666666666667,318.0000000000000000,23.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"E57w4mW3CqA",33354,2628767.000000000000,139174.166666666667,1163.0000000000000000,519.5000000000000000,128.5000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"drWo9UKrJ6c",72799,3557189.000000000000,31501.000000000000,3160.5000000000000000,2263.3333333333333333,182.6666666666666667,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"Hkuwbg_mMpA",5454,149346.833333333333,28559.000000000000,169.0000000000000000,118.1666666666666667,5.8333333333333333,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"3OPZuFYRV-M",4318,513859.833333333333,58698.500000000000,37.0000000000000000,41.0000000000000000,13.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"-W4UeIUEx2g",24055,804389.600000000000,44436.400000000000,379.0000000000000000,747.0000000000000000,92.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"QQp8fgPPdhI",9804,804382.000000000000,44436.333333333333,127.0000000000000000,167.0000000000000000,10.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"xEVlpqKc7LA",49379,2628767.000000000000,139174.166666666667,799.0000000000000000,595.0000000000000000,102.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"qTFXj0E9aGs",21977,2628767.000000000000,139174.166666666667,369.0000000000000000,197.0000000000000000,129.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"quahJ2Y3Nc4",2440,804382.000000000000,44436.333333333333,90.0000000000000000,72.0000000000000000,7.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"AihgdHpdvXc",31739,804382.000000000000,44436.333333333333,454.0000000000000000,267.5000000000000000,91.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"KOrfIdjskU8",25139,509646.000000000000,58598.034482758621,21.4482758620689655,95.4482758620689655,7.7586206896551724,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"LdN8HasyVDw",17224,513859.833333333333,58698.500000000000,48.0000000000000000,70.6666666666666667,8.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"jUqrS4pm03g",10797,804382.000000000000,44436.333333333333,330.0000000000000000,401.0000000000000000,34.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"p5o6kEP8gbQ",103970,3557189.000000000000,31501.000000000000,1865.8333333333333333,3388.8333333333333333,187.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"xSodOBW7WQI",745,495348.760204081633,58343.234693877551,4.0000000000000000,12.0000000000000000,13.0000000000000000,"2017-12-20 09:08:15.000000",2017,12,20,9,8,15
"B4YgVWdThdI",23573,508365.939024390244,58560.939024390244,88.5731707317073171,127.2195121951219512,17.2560975609756098,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"IbJvluZ-PFc",4430,804382.000000000000,44436.333333333333,174.6666666666666667,245.0000000000000000,25.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"oIBp3eAegdU",64041,149346.833333333333,28559.000000000000,565.0000000000000000,393.8333333333333333,125.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"gZxqqufsHPU",326,3099098.166666666667,40820.000000000000,2.3333333333333333,10.6666666666666667,2.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"aHC_Kxn2eNg",6524,804382.000000000000,44436.333333333333,74.0000000000000000,110.0000000000000000,6.5000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"mR5ePnDmWXQ",4401,3099098.166666666667,40820.000000000000,11.0000000000000000,28.0000000000000000,2.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"5bfLVwRrTAg",42721,510139.142857142857,58610.333333333333,80.8095238095238095,99.4285714285714286,20.6666666666666667,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"hoZTbAzdBwk",7067,804382.000000000000,44436.333333333333,49.3333333333333333,314.0000000000000000,20.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"xk_bviSO4zE",82411,2628767.000000000000,139174.166666666667,980.1666666666666667,638.8333333333333333,125.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"0Mae5ow7RdQ",2054,804382.000000000000,44436.333333333333,25.0000000000000000,51.0000000000000000,4.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"GXGw0jj3ug0",40839,804382.000000000000,44436.333333333333,443.0000000000000000,923.8333333333333333,40.1666666666666667,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"pdJHB-5Mg1g",89054,3557189.000000000000,31501.000000000000,0E-20,1188.5000000000000000,365.3333333333333333,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"rKo025916LI",3856,804389.600000000000,44436.400000000000,109.0000000000000000,178.0000000000000000,11.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"-9RvOJz3MHs",23720,3099098.166666666667,40820.000000000000,49.0000000000000000,164.0000000000000000,12.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"Mg86xhwwHAc",1391,513860.400000000000,58698.600000000000,32.0000000000000000,16.0000000000000000,22.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"R4aGffuY9Nw",20092,513859.833333333333,58698.500000000000,431.3333333333333333,215.5000000000000000,37.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"SZZWY3bhNuA",180482,3548671.235294117647,31473.235294117647,1301.1176470588235294,1736.0000000000000000,222.2941176470588235,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"8cXQthrdI8k",12612,3099098.166666666667,40820.000000000000,145.8333333333333333,109.0000000000000000,28.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"P8eWJM8coXE",5056,508638.718750000000,58567.953125000000,37.2812500000000000,37.1718750000000000,5.7656250000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"s-sZ01g6eYw",21999,804382.000000000000,44436.333333333333,369.6666666666666667,368.8333333333333333,118.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"oWyuYHUfU14",132084,2628767.000000000000,139174.166666666667,753.5000000000000000,282.0000000000000000,333.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"s2X0zvUSUIM",82755,3557189.000000000000,31501.000000000000,900.0000000000000000,2219.3333333333333333,189.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"HxqYj1-vo0U",97963,3557189.000000000000,31501.000000000000,1745.0000000000000000,3066.3333333333333333,125.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"D95sVYtCldk",255309,3551256.090909090909,31482.090909090909,2054.3636363636363636,3030.3636363636363636,586.7272727272727273,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"dCgoARbgwwo",3173,1347375.000000000000,5850.0000000000000000,104.0000000000000000,80.3333333333333333,45.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
