"KJxsEgFrxaE",11,299.7857142857142857
"cXTG6_WlQpc",12,95.0000000000000000
"PtodwGDQI50",6,692.0714285714285714
"d1s3RYsObMA",13,224.2857142857142857
"zK0RjBbQqTc",23,112.6000000000000000
"OSK6nmwKcNI",5,61.0000000000000000
"Qm_bGTiCYrE",11,103.0000000000000000
"j0McDcSepfg",5,79.0000000000000000
"ds5H2wy5VHA",40,192.0000000000000000
"aN-XGccBsz8",2,67.0000000000000000
"eBkPDteFT8I",6,63.0000000000000000
"4YmpnRBwAYg",149,1081.2142857142857143
"oO-biGrB0JE",4,14.0000000000000000
"41RqFXDRPIw",2,17.0000000000000000
"clZSVM5fYVA",14,260.2857142857142857
"w5OkGcbcXDY",9,39.0000000000000000
"hQFeOuy3bOg",1,610.0000000000000000
"y9S1irlQ05o",6,48.0000000000000000
"m47qfgY5488",11,112.0000000000000000
"PvBI9jo9sfw",7,60.0000000000000000
"KLVGIoLVXys",4,68.2857142857142857
"FoSBTl_zLxQ",5,56.0000000000000000
